ingestion_time_utc,mapped_airline,live_flights,avg_velocity,avg_altitude,on_ground_count,airborne_count,prev_live_flights,count_change,target_anomaly,departure_iata,route_flights,has_aviationstack_context,airborne_ratio,on_ground_ratio,predicted_anomaly,predicted_probability
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,CDG,1.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,DXB,14.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,FRA,4.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,ORD,1.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,SIN,3.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Emirates,58,236.0,9980.57,2,56,58.0,0.0,0,SYD,9.0,1,0.9655172413793104,0.0344827586206896,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,AUH,9.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,BKK,4.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,CDG,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,FRA,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,JFK,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,LHR,2.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Etihad Airways,16,226.45,9586.91,0,16,14.0,2.0,0,SYD,1.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,AMS,1.0,1,0.9014084507042254,0.0985915492957746,0,0.025
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,AUH,1.0,1,0.9014084507042254,0.0985915492957746,0,0.005
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,BKK,1.0,1,0.9014084507042254,0.0985915492957746,0,0.035
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,BOM,11.0,1,0.9014084507042254,0.0985915492957746,0,0.005
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,DEL,35.0,1,0.9014084507042254,0.0985915492957746,0,0.005
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,DXB,1.0,1,0.9014084507042254,0.0985915492957746,0,0.035
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,LHR,1.0,1,0.9014084507042254,0.0985915492957746,0,0.005
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,SIN,5.0,1,0.9014084507042254,0.0985915492957746,0,0.015
2026-04-01T17:23:54.240464+00:00,IndiGo,71,172.67,6838.14,7,64,73.0,-2.0,0,SYD,6.0,1,0.9014084507042254,0.0985915492957746,0,0.02
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,BKK,3.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,DEL,6.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,HKG,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,JFK,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,LAX,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,LHR,4.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,ORD,6.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Japan Airlines,12,230.45,8987.79,0,12,11.0,1.0,0,SIN,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,AMS,27.0,1,0.8765432098765432,0.1234567901234567,0,0.0
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,BKK,2.0,1,0.8765432098765432,0.1234567901234567,0,0.005
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,CDG,18.0,1,0.8765432098765432,0.1234567901234567,0,0.0
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,LHR,1.0,1,0.8765432098765432,0.1234567901234567,0,0.0
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,SIN,3.0,1,0.8765432098765432,0.1234567901234567,0,0.0
2026-04-01T17:23:54.240464+00:00,KLM,81,164.65,6843.3,10,71,82.0,-1.0,0,SYD,1.0,1,0.8765432098765432,0.1234567901234567,0,0.0
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,BOM,1.0,1,0.9145299145299144,0.0854700854700854,1,0.945
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,DEL,1.0,1,0.9145299145299144,0.0854700854700854,1,0.955
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,FRA,26.0,1,0.9145299145299144,0.0854700854700854,1,0.79
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,LAX,1.0,1,0.9145299145299144,0.0854700854700854,1,0.94
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,LHR,1.0,1,0.9145299145299144,0.0854700854700854,1,0.965
2026-04-01T17:23:54.240464+00:00,Lufthansa,117,181.6,8029.98,10,107,122.0,-5.0,1,SIN,4.0,1,0.9145299145299144,0.0854700854700854,1,0.9
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,BKK,3.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,DXB,3.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,FRA,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,LAX,2.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,LHR,2.0,1,1.0,0.0,0,0.01
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,ORD,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,SIN,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Qantas,14,202.79,7070.82,0,14,12.0,2.0,0,SYD,10.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Qatar Airways,28,245.47,10198.95,1,27,28.0,0.0,0,AMS,1.0,1,0.9642857142857144,0.0357142857142857,0,0.0
2026-04-01T17:23:54.240464+00:00,Qatar Airways,28,245.47,10198.95,1,27,28.0,0.0,0,BKK,2.0,1,0.9642857142857144,0.0357142857142857,0,0.0
2026-04-01T17:23:54.240464+00:00,Qatar Airways,28,245.47,10198.95,1,27,28.0,0.0,0,HKG,1.0,1,0.9642857142857144,0.0357142857142857,0,0.0
2026-04-01T17:23:54.240464+00:00,Qatar Airways,28,245.47,10198.95,1,27,28.0,0.0,0,LHR,10.0,1,0.9642857142857144,0.0357142857142857,0,0.0
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,AMS,1.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,BKK,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,DEL,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,FRA,1.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,LAX,2.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,LHR,4.0,1,1.0,0.0,0,0.0
2026-04-01T17:23:54.240464+00:00,Singapore Airlines,23,252.96,10294.62,0,23,25.0,-2.0,0,SIN,13.0,1,1.0,0.0,0,0.005
2026-04-01T17:23:54.240464+00:00,SpiceJet,10,141.4,7400.93,2,8,10.0,0.0,0,BOM,2.0,1,0.8,0.2,0,0.0
2026-04-01T17:23:54.240464+00:00,SpiceJet,10,141.4,7400.93,2,8,10.0,0.0,0,DEL,2.0,1,0.8,0.2,0,0.005
2026-04-01T17:23:54.240464+00:00,Thai Airways,19,144.49,5500.44,0,19,17.0,2.0,0,,0.0,0,1.0,0.0,0,0.085
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,AMS,1.0,1,0.9453125,0.0546875,0,0.02
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,BKK,3.0,1,0.9453125,0.0546875,0,0.01
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,DEL,1.0,1,0.9453125,0.0546875,0,0.005
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,FRA,1.0,1,0.9453125,0.0546875,0,0.02
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,SIN,3.0,1,0.9453125,0.0546875,0,0.01
2026-04-01T17:23:54.240464+00:00,Turkish Airlines,128,201.26,9133.11,7,121,127.0,1.0,0,SYD,1.0,1,0.9453125,0.0546875,0,0.005
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,AMS,1.0,1,0.8858921161825726,0.1141078838174273,1,0.975
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,CDG,1.0,1,0.8858921161825726,0.1141078838174273,1,0.965
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,FRA,14.0,1,0.8858921161825726,0.1141078838174273,1,0.97
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,JFK,3.0,1,0.8858921161825726,0.1141078838174273,1,0.96
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,LAX,10.0,1,0.8858921161825726,0.1141078838174273,1,0.955
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,LHR,4.0,1,0.8858921161825726,0.1141078838174273,1,0.975
2026-04-01T17:23:54.240464+00:00,United Airlines,482,187.35,8511.65,55,427,474.0,8.0,1,ORD,2.0,1,0.8858921161825726,0.1141078838174273,1,0.98
